time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth	yaw_ground_truth	yawrate_ground_truth	px_estimate	py_estimate	vx_estimate	vy_estimate	yaw_estimate	yawrate_estimate
1477010466200000	-16.0083	10.2547	5.10358	0.230445	-0.288165	lidar	0.148026	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956	0.214126	-0.234179	-16.0083	10.2547	4.96866	1.16571	0.230445	-0.288165
1477010466250000	-15.7608	10.3132	5.10317	0.217871	-0.284351	radar	0.00510909	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159	0.202417	-0.227907	-15.7608	10.3132	4.98253	1.10306	0.217871	-0.284351
1477010466300000	-15.5176	10.3097	5.08152	0.175552	-0.325589	lidar	0.538042	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957	0.191022	-0.221599	-15.5176	10.3097	5.00342	0.887499	0.175552	-0.325589
1477010466350000	-15.2532	10.3172	5.09067	0.127981	-0.390581	radar	1.65732	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692	0.179942	-0.215255	-15.2532	10.3172	5.04903	0.649732	0.127981	-0.390581
1477010466400000	-14.9924	10.3879	5.10902	0.128619	-0.360278	lidar	0.333245	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828	0.169179	-0.208879	-14.9924	10.3879	5.06681	0.655306	0.128619	-0.360278
1477010466450000	-14.7408	10.4345	5.10618	0.130321	-0.312549	radar	1.43451	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394	0.158735	-0.202468	-14.7408	10.4345	5.06289	0.663563	0.130321	-0.312549
1477010466500000	-14.4724	10.3823	5.10248	0.0694511	-0.378634	lidar	0.895803	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418	0.148612	-0.196027	-14.4724	10.3823	5.09018	0.354088	0.0694511	-0.378634
1477010466550000	-14.218	10.4019	5.10198	0.0559774	-0.36514	radar	0.180992	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926	0.138811	-0.189554	-14.218	10.4019	5.09399	0.285447	0.0559774	-0.36514
1477010466600000	-13.9394	10.5942	5.15708	0.132904	-0.221249	lidar	4.13467	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944	0.129333	-0.183051	-13.9394	10.5942	5.1116	0.683378	0.132904	-0.221249
1477010466650000	-13.6859	10.6435	5.15487	0.13862	-0.183507	radar	0.367434	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496	0.120181	-0.176519	-13.6859	10.6435	5.10542	0.712283	0.13862	-0.183507
1477010466700000	-13.4185	10.6345	5.15953	0.105747	-0.217636	lidar	0.34705	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603	0.111355	-0.169959	-13.4185	10.6345	5.13071	0.544588	0.105747	-0.217636
1477010466750000	-13.161	10.6552	5.16082	0.090498	-0.226628	radar	0.0391472	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288	0.102857	-0.163373	-13.161	10.6552	5.1397	0.466407	0.090498	-0.226628
1477010466800000	-12.9132	10.7904	5.1698	0.13916	-0.139631	lidar	1.49128	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857	0.0946879	-0.156761	-12.9132	10.7904	5.11982	0.717111	0.13916	-0.139631
1477010466850000	-12.6571	10.8245	5.17031	0.131435	-0.141251	radar	0.0435972	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467	0.0868499	-0.150124	-12.6571	10.8245	5.12572	0.677605	0.131435	-0.141251
1477010466900000	-12.3964	10.7743	5.16232	0.0810652	-0.203436	lidar	0.82995	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997	0.0793437	-0.143463	-12.3964	10.7743	5.14537	0.418027	0.0810652	-0.203436
1477010466950000	-12.1409	10.8054	5.16077	0.0823086	-0.177694	radar	0.171404	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177	0.0721706	-0.136779	-12.1409	10.8054	5.1433	0.424296	0.0823086	-0.177694
1477010467000000	-11.8936	10.9007	5.16223	0.112897	-0.120871	lidar	0.774023	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022	0.0653316	-0.130074	-11.8936	10.9007	5.12936	0.581561	0.112897	-0.120871
1477010467050000	-11.6325	10.915	5.16599	0.0971866	-0.138469	radar	0.716227	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546	0.0588279	-0.123349	-11.6325	10.915	5.14162	0.501276	0.0971866	-0.138469
1477010467100000	-11.3889	10.9394	5.15356	0.0911661	-0.137333	lidar	0.161501	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761	0.0526604	-0.116604	-11.3889	10.9394	5.13216	0.469179	0.0911661	-0.137333
1477010467150000	-11.1235	10.8975	5.16208	0.0244751	-0.268771	radar	3.23329	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681	0.0468302	-0.10984	-11.1235	10.8975	5.16054	0.12633	0.0244751	-0.268771
1477010467200000	-10.8234	10.832	5.19442	-0.0269197	-0.322356	lidar	2.52524	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317	0.0413382	-0.10306	-10.8234	10.832	5.19254	-0.139815	-0.0269197	-0.322356
1477010467250000	-10.5653	10.8267	5.19351	-0.0400677	-0.316372	radar	0.0231476	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679	0.0361852	-0.0962627	-10.5653	10.8267	5.18934	-0.208036	-0.0400677	-0.316372
1477010467300000	-10.3236	10.8328	5.17868	-0.0459743	-0.302765	lidar	0.36122	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776	0.0313721	-0.0894504	-10.3236	10.8328	5.17321	-0.238002	-0.0459743	-0.302765
1477010467350000	-10.0698	10.8674	5.17008	-0.0170122	-0.206512	radar	1.95522	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618	0.0268996	-0.0826241	-10.0698	10.8674	5.16933	-0.0879499	-0.0170122	-0.206512
1477010467400000	-9.8114	10.9414	5.17544	0.0145169	-0.14514	lidar	0.804123	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212	0.0227684	-0.0757847	-9.8114	10.9414	5.17489	0.0751289	0.0145169	-0.14514
1477010467450000	-9.55376	10.9443	5.17481	0.00773649	-0.143757	radar	0.12157	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664	0.0189791	-0.0689333	-9.55376	10.9443	5.17465	0.0400345	0.00773649	-0.143757
1477010467500000	-9.29583	10.9744	5.17612	0.0156409	-0.12194	lidar	0.114233	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865	0.0155325	-0.062071	-9.29583	10.9744	5.17549	0.0809561	0.0156409	-0.12194
1477010467550000	-9.03543	10.9723	5.17759	0.00788772	-0.122237	radar	0.4692	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787	0.0124289	-0.0551989	-9.03543	10.9723	5.17743	0.040839	0.00788772	-0.122237
1477010467600000	-8.77741	11.0046	5.17882	0.017764	-0.0993375	lidar	0.137547	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248	0.00966898	-0.0483182	-8.77741	11.0046	5.17801	0.0919918	0.017764	-0.0993375
1477010467650000	-8.51564	10.9905	5.18194	0.0012142	-0.119795	radar	1.13101	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992	0.00725307	-0.0414297	-8.51564	10.9905	5.18193	0.00629189	0.0012142	-0.119795
1477010467700000	-8.32371	10.8786	5.11233	-0.0608115	-0.199784	lidar	4.64074	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359	0.00518158	-0.0345348	-8.32371	10.8786	5.10288	-0.310697	-0.0608115	-0.199784
1477010467750000	-8.07023	10.8824	5.10946	-0.0524946	-0.159965	radar	0.338892	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617	0.00345484	-0.0276344	-8.07023	10.8824	5.10242	-0.268096	-0.0524946	-0.159965
1477010467800000	-7.76306	10.9158	5.16175	-0.0358106	-0.123573	lidar	2.36887	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791	0.00207312	-0.0207296	-7.76306	10.9158	5.15844	-0.184806	-0.0358106	-0.123573
1477010467850000	-7.50335	10.9162	5.16199	-0.028691	-0.0905471	radar	0.69493	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029	0.00103664	-0.0138215	-7.50335	10.9162	5.15987	-0.148082	-0.028691	-0.0905471
1477010467900000	-7.23261	10.8809	5.17438	-0.0470971	-0.110237	lidar	0.356608	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692	0.000345566	-0.00691132	-7.23261	10.8809	5.16864	-0.243608	-0.0470971	-0.110237
1477010467950000	-6.97638	10.9092	5.16936	-0.0168596	-0.0332784	radar	1.29342	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15	-1.50937e-15	3.53787e-16	-6.97638	10.9092	5.16863	-0.0871493	-0.0168596	-0.0332784
